0.0188	519.176	498.177	0
0.0189	519.28	498.168	0
0.019	519.384	498.158	0
0.0191	519.488	498.149	0
0.0192	519.592	498.14	0
0.0193	519.696	498.13	0
0.0194	519.8	498.121	0
0.0195	519.905	498.111	0
0.0196	520.009	498.102	0
0.0197	520.113	498.093	0
0.0198	520.217	498.083	0
0.0199	520.321	498.074	0
0.02	520.426	498.065	0
0.0201	520.53	498.055	0
0.0202	520.634	498.046	0
0.0203	520.739	498.037	0
0.0204	520.843	498.027	0
0.0205	520.947	498.018	0
0.0206	521.052	498.009	0
0.0207	521.156	497.999	0
0.0208	521.261	497.99	0
0.0209	521.365	497.981	0
0.021	521.47	497.971	0
0.0211	521.574	497.962	0
0.0212	521.679	497.953	0
0.0213	521.783	497.943	0
0.0214	521.888	497.934	0
0.0215	521.993	497.925	0
0.0216	522.097	497.915	0
0.0217	522.202	497.906	0
0.0218	522.306	497.897	0
0.0219	522.411	497.888	0
0.022	522.516	497.878	0
0.0221	522.621	497.869	0
0.0222	522.725	497.86	0
0.0223	522.83	497.85	0
0.0224	522.935	497.841	0
0.0225	523.04	497.832	0
0.0226	523.145	497.823	0
0.0227	523.249	497.813	0
0.0228	523.354	497.804	0
0.0229	523.459	497.795	0
0.023	523.564	497.786	0
0.0231	523.669	497.776	0
0.0232	523.774	497.767	0
0.0233	523.879	497.758	0
0.0234	523.984	497.749	0
0.0235	524.089	497.739	0
0.0236	524.194	497.73	0
0.0237	524.299	497.721	0
0.0238	524.404	497.712	0
0.0239	524.51	497.702	0
0.024	524.615	497.693	0
0.0241	524.72	497.684	0
0.0242	524.825	497.675	0
0.0243	524.93	497.666	0
0.0244	525.036	497.656	0
0.0245	525.141	497.647	0
0.0246	525.246	497.638	0
0.0247	525.351	497.629	0
0.0248	525.457	497.62	0
0.0249	525.562	497.61	0
0.025	525.668	497.601	0
0.0251	525.773	497.592	0
0.0252	525.878	497.583	0
0.0253	525.984	497.574	0
0.0254	526.089	497.564	0
0.0255	526.195	497.555	0
0.0256	526.3	497.546	0
0.0257	526.406	497.537	0
0.0258	526.511	497.528	0
0.0259	526.617	497.519	0
0.026	526.722	497.509	0
0.0261	526.828	497.5	0
0.0262	526.934	497.491	0
0.0263	527.039	497.482	0
0.0264	527.145	497.473	0
0.0265	527.251	497.464	0
0.0266	527.357	497.455	0
0.0267	527.462	497.446	0
0.0268	527.568	497.436	0
0.0269	527.674	497.427	0
0.027	527.78	497.418	0
0.0271	527.885	497.409	0
0.0272	527.991	497.4	0
0.0273	528.097	497.391	0
0.0274	528.203	497.382	0
0.0275	528.309	497.373	0
0.0276	528.415	497.363	0
0.0277	528.521	497.354	0
0.0278	528.627	497.345	0
0.0279	528.733	497.336	0
0.028	528.839	497.327	0
0.0281	528.945	497.318	0
0.0282	529.051	497.309	0
0.0283	529.157	497.3	0
0.0284	529.263	497.291	0
0.0285	529.37	497.282	0
0.0286	529.476	497.273	0
0.0287	529.582	497.264	0
0.0288	529.688	497.255	0
0.0289	529.794	497.245	0
0.029	529.901	497.236	0
0.0291	530.007	497.227	0
0.0292	530.113	497.218	0
0.0293	530.22	497.209	0
0.0294	530.326	497.2	0
0.0295	530.432	497.191	0
0.0296	530.539	497.182	0
0.0297	530.645	497.173	0
0.0298	530.752	497.164	0
0.0299	530.858	497.155	0
0.03	530.965	497.146	0
0.0301	531.071	497.137	0
0.0302	531.178	497.128	0
0.0303	531.284	497.119	0
0.0304	531.391	497.11	0
0.0305	531.497	497.101	0
0.0306	531.604	497.092	0
0.0307	531.711	497.083	0
0.0308	531.817	497.074	0
0.0309	531.924	497.065	0
0.031	532.031	497.056	0
0.0311	532.137	497.047	0
0.0312	532.244	497.038	0
0.0313	532.351	497.029	0
0.0314	532.458	497.02	0
0.0315	532.564	497.011	0
0.0316	532.671	497.002	0
0.0317	532.778	496.993	0
0.0318	532.885	496.984	0
0.0319	532.992	496.975	0
0.032	533.099	496.966	0
0.0321	533.206	496.957	0
0.0322	533.313	496.948	0
0.0323	533.42	496.939	0
0.0324	533.527	496.931	0
0.0325	533.634	496.922	0
0.0326	533.741	496.913	0
0.0327	533.848	496.904	0
0.0328	533.955	496.895	0
0.0329	534.062	496.886	0
0.033	534.169	496.877	0
0.0331	534.277	496.868	0
0.0332	534.384	496.859	0
0.0333	534.491	496.85	0
0.0334	534.598	496.841	0
0.0335	534.706	496.832	0
0.0336	534.813	496.824	0
0.0337	534.92	496.815	0
0.0338	535.028	496.806	0
0.0339	535.135	496.797	0
0.034	535.242	496.788	0
0.0341	535.35	496.779	0
0.0342	535.457	496.77	0
0.0343	535.565	496.761	0
0.0344	535.672	496.752	0
0.0345	535.779	496.744	0
0.0346	535.887	496.735	0
0.0347	535.995	496.726	0
0.0348	536.102	496.717	0
0.0349	536.21	496.708	0
0.035	536.317	496.699	0
0.0351	536.425	496.69	0
0.0352	536.533	496.682	0
0.0353	536.64	496.673	0
0.0354	536.748	496.664	0
0.0355	536.856	496.655	0
0.0356	536.963	496.646	0
0.0357	537.071	496.637	0
0.0358	537.179	496.629	0
0.0359	537.287	496.62	0
0.036	537.395	496.611	0
0.0361	537.502	496.602	0
0.0362	537.61	496.593	0
0.0363	537.718	496.584	0
0.0364	537.826	496.576	0
0.0365	537.934	496.567	0
0.0366	538.042	496.558	0
0.0367	538.15	496.549	0
0.0368	538.258	496.54	0
0.0369	538.366	496.532	0
0.037	538.474	496.523	0
0.0371	538.582	496.514	0
0.0372	538.69	496.505	0
0.0373	538.798	496.497	0
0.0374	538.907	496.488	0
0.0375	539.015	496.479	0
0.0376	539.123	496.47	0
0.0377	539.231	496.462	0
0.0378	539.339	496.453	0
0.0379	539.448	496.444	0
0.038	539.556	496.435	0
0.0381	539.664	496.426	0
0.0382	539.773	496.418	0
0.0383	539.881	496.409	0
0.0384	539.989	496.4	0
0.0385	540.098	496.392	0
0.0386	540.206	496.383	0
0.0387	540.315	496.374	0
0.0388	540.423	496.365	0
0.0389	540.532	496.357	0
0.039	540.64	496.348	0
0.0391	540.749	496.339	0
0.0392	540.857	496.33	0
0.0393	540.966	496.322	0
0.0394	541.074	496.313	0
0.0395	541.183	496.304	0
0.0396	541.292	496.296	0
0.0397	541.4	496.287	0
0.0398	541.509	496.278	0
0.0399	541.618	496.27	0
0.04	541.726	496.261	0
0.0401	541.835	496.252	0
0.0402	541.944	496.244	0
0.0403	542.053	496.235	0
0.0404	542.162	496.226	0
0.0405	542.27	496.218	0
0.0406	542.379	496.209	0
0.0407	542.488	496.2	0
0.0408	542.597	496.192	0
0.0409	542.706	496.183	0
0.041	542.815	496.174	0
0.0411	542.924	496.166	0
0.0412	543.033	496.157	0
0.0413	543.142	496.148	0
0.0414	543.251	496.14	0
0.0415	543.36	496.131	0
0.0416	543.469	496.122	0
0.0417	543.579	496.114	0
0.0418	543.688	496.105	0
0.0419	543.797	496.097	0
0.042	543.906	496.088	0
0.0421	544.015	496.079	0
0.0422	544.124	496.071	0
0.0423	544.234	496.062	0
0.0424	544.343	496.054	0
0.0425	544.452	496.045	0
0.0426	544.562	496.036	0
0.0427	544.671	496.028	0
0.0428	544.78	496.019	0
0.0429	544.89	496.011	0
0.043	544.999	496.002	0
0.0431	545.109	495.993	0
0.0432	545.218	495.985	0
0.0433	545.328	495.976	0
0.0434	545.437	495.968	0
0.0435	545.547	495.959	0
0.0436	545.656	495.951	0
0.0437	545.766	495.942	0
0.0438	545.875	495.933	0
0.0439	545.985	495.925	0
0.044	546.095	495.916	0
0.0441	546.204	495.908	0
0.0442	546.314	495.899	0
0.0443	546.424	495.891	0
0.0444	546.534	495.882	0
0.0445	546.643	495.874	0
0.0446	546.753	495.865	0
0.0447	546.863	495.857	0
0.0448	546.973	495.848	0
0.0449	547.083	495.84	0
0.045	547.193	495.831	0
0.0451	547.302	495.823	0
0.0452	547.412	495.814	0
0.0453	547.522	495.805	0
0.0454	547.632	495.797	0
0.0455	547.742	495.788	0
0.0456	547.852	495.78	0
0.0457	547.962	495.772	0
0.0458	548.072	495.763	0
0.0459	548.183	495.755	0
0.046	548.293	495.746	0
0.0461	548.403	495.738	0
0.0462	548.513	495.729	0
0.0463	548.623	495.721	0
0.0464	548.733	495.712	0
0.0465	548.844	495.704	0
0.0466	548.954	495.695	0
0.0467	549.064	495.687	0
0.0468	549.174	495.678	0
0.0469	549.285	495.67	0
0.047	549.395	495.661	0
0.0471	549.505	495.653	0
0.0472	549.616	495.645	0
0.0473	549.726	495.636	0
0.0474	549.837	495.628	0
0.0475	549.947	495.619	0
0.0476	550.058	495.611	0
0.0477	550.168	495.602	0
0.0478	550.279	495.594	0
0.0479	550.389	495.586	0
0.048	550.5	495.577	0
0.0481	550.61	495.569	0
0.0482	550.721	495.56	0
0.0483	550.832	495.552	0
0.0484	550.942	495.544	0
0.0485	551.053	495.535	0
0.0486	551.164	495.527	0
0.0487	551.274	495.518	0
0.0488	551.385	495.51	0
0.0489	551.496	495.502	0
0.049	551.607	495.493	0
0.0491	551.718	495.485	0
0.0492	551.828	495.477	0
0.0493	551.939	495.468	0
0.0494	552.05	495.46	0
0.0495	552.161	495.451	0
0.0496	552.272	495.443	0
0.0497	552.383	495.435	0
0.0498	552.494	495.426	0
0.0499	552.605	495.418	0
0.05	552.716	495.41	0
0.0501	552.827	495.401	0
0.0502	552.938	495.393	0
0.0503	553.049	495.385	0
0.0504	553.161	495.376	0
0.0505	553.272	495.368	0
0.0506	553.383	495.36	0
0.0507	553.494	495.351	0
0.0508	553.605	495.343	0
0.0509	553.717	495.335	0
0.051	553.828	495.326	0
0.0511	553.939	495.318	0
0.0512	554.05	495.31	0
0.0513	554.162	495.302	0
0.0514	554.273	495.293	0
0.0515	554.384	495.285	0
0.0516	554.496	495.277	0
0.0517	554.607	495.268	0
0.0518	554.719	495.26	0
0.0519	554.83	495.252	0
0.052	554.942	495.244	0
0.0521	555.053	495.235	0
0.0522	555.165	495.227	0
0.0523	555.276	495.219	0
0.0524	555.388	495.21	0
0.0525	555.5	495.202	0
0.0526	555.611	495.194	0
0.0527	555.723	495.186	0
0.0528	555.835	495.177	0
0.0529	555.946	495.169	0
0.053	556.058	495.161	0
0.0531	556.17	495.153	0
0.0532	556.282	495.145	0
0.0533	556.393	495.136	0
0.0534	556.505	495.128	0
0.0535	556.617	495.12	0
0.0536	556.729	495.112	0
0.0537	556.841	495.103	0
0.0538	556.953	495.095	0
0.0539	557.065	495.087	0
0.054	557.177	495.079	0
0.0541	557.289	495.071	0
0.0542	557.401	495.062	0
0.0543	557.513	495.054	0
0.0544	557.625	495.046	0
0.0545	557.737	495.038	0
0.0546	557.849	495.03	0
0.0547	557.961	495.021	0
0.0548	558.073	495.013	0
0.0549	558.186	495.005	0
0.055	558.298	494.997	0
0.0551	558.41	494.989	0
0.0552	558.522	494.981	0
0.0553	558.635	494.972	0
0.0554	558.747	494.964	0
0.0555	558.859	494.956	0
0.0556	558.972	494.948	0
0.0557	559.084	494.94	0
0.0558	559.196	494.932	0
0.0559	559.309	494.924	0
0.056	559.421	494.915	0
0.0561	559.534	494.907	0
0.0562	559.646	494.899	0
0.0563	559.759	494.891	0
0.0564	559.871	494.883	0
0.0565	559.984	494.875	0
0.0566	560.096	494.867	0
0.0567	560.209	494.859	0
0.0568	560.322	494.85	0
0.0569	560.434	494.842	0
0.057	560.547	494.834	0
0.0571	560.66	494.826	0
0.0572	560.772	494.818	0
0.0573	560.885	494.81	0
0.0574	560.998	494.802	0
0.0575	561.111	494.794	0
0.0576	561.223	494.786	0
0.0577	561.336	494.778	0
0.0578	561.449	494.77	0
0.0579	561.562	494.761	0
0.058	561.675	494.753	0
0.0581	561.788	494.745	0
0.0582	561.901	494.737	0
0.0583	562.014	494.729	0
0.0584	562.127	494.721	0
0.0585	562.24	494.713	0
0.0586	562.353	494.705	0
0.0587	562.466	494.697	0
0.0588	562.579	494.689	0
0.0589	562.692	494.681	0
