0	1000	1000	0
0.0001	1000.1	1000.01	0
0.0002	1000.2	1000.02	0
0.0003	1000.3	1000.03	0
0.0004	1000.4	1000.04	0
0.0005	1000.5	1000.05	0
0.0006	1000.6	1000.06	0
0.0007	1000.7	1000.07	0
0.0008	1000.8	1000.08	0
0.0009	1000.9	1000.09	0
0.001	1001	1000.1	0
0.0011	1001.1	1000.11	0
0.0012	1001.2	1000.12	0
0.0013	1001.3	1000.13	0
0.0014	1001.4	1000.14	0
0.0015	1001.5	1000.15	0
0.0016	1001.6	1000.16	0
0.0017	1001.7	1000.17	0
0.0018	1001.8	1000.18	0
0.0019	1001.9	1000.19	0
0.002	1002	1000.2	0
0.0021	1002.1	1000.21	0
0.0022	1002.2	1000.22	0
0.0023	1002.3	1000.23	0
0.0024	1002.4	1000.24	0
0.0025	1002.5	1000.25	0
0.0026	1002.6	1000.26	0
0.0027	1002.7	1000.27	0
0.0028	1002.8	1000.28	0
0.0029	1002.9	1000.29	0
0.003	1003	1000.3	0
0.0031	1003.1	1000.31	0
0.0032	1003.2	1000.32	0
0.0033	1003.3	1000.33	0
0.0034	1003.4	1000.34	0
0.0035	1003.5	1000.35	0
0.0036	1003.61	1000.36	0
0.0037	1003.71	1000.37	0
0.0038	1003.81	1000.38	0
0.0039	1003.91	1000.39	0
0.004	1004.01	1000.4	0
0.0041	1004.11	1000.42	0
0.0042	1004.21	1000.43	0
0.0043	1004.31	1000.44	0
0.0044	1004.41	1000.45	0
0.0045	1004.51	1000.46	0
0.0046	1004.61	1000.47	0
0.0047	1004.71	1000.48	0
0.0048	1004.81	1000.49	0
0.0049	1004.91	1000.5	0
0.005	1005.01	1000.51	0
0.0051	1005.11	1000.52	0
0.0052	1005.21	1000.53	0
0.0053	1005.31	1000.54	0
0.0054	1005.41	1000.55	0
0.0055	1005.51	1000.56	0
0.0056	1005.61	1000.57	0
0.0057	1005.71	1000.58	0
0.0058	1005.81	1000.59	0
0.0059	1005.91	1000.6	0
0.006	1006.01	1000.61	0
0.0061	1006.11	1000.62	0
0.0062	1006.22	1000.63	0
0.0063	1006.32	1000.64	0
0.0064	1006.42	1000.65	0
0.0065	1006.52	1000.66	0
